ID do Colaborador;Cargo;Salário;Avaliação de Desempenho;Percentual de Bônus;Tempo de Empresa (anos);Data da Última Promoção;Data do Último Treinamento;Flag: Treinamento Antes da Admissão
EMP_46520;Diretor de Operações;3817,74;3;0,1097;2,0;;2024-05-28;Não
EMP_46521;Gerente de RH;11440,93;3;0,15039999999999998;3,5;2025-02-02;2024-03-03;Não
EMP_46522;Auxiliar Administrativo;3089,49;3;0,1417;8,94;;2023-09-14;Não
EMP_46523;Auxiliar Administrativo;7851,31;3;0,11699999999999999;6,62;2022-03-23;2025-06-09;Não
EMP_46524;Consultor de BI;5026,78;1;0,1704;11,15;;2023-11-06;Não
EMP_46525;Auxiliar Administrativo;4382,27;5;0,1582;13,41;;2025-06-01;Não
EMP_46526;Diretor de Operações;7075,46;1;0,1056;2,45;2024-05-15;2023-10-25;Não
EMP_46527;Auxiliar Administrativo;5092,09;5;0,1479;11,37;;2023-07-13;Não
EMP_46528;Analista Financeiro;9183,11;3;0,0654;0,61;;;Não
EMP_46529;Diretor de Operações;3197,42;3;0,205;5,61;2023-12-31;2024-06-23;Não
EMP_46530;Consultor de BI;7124,56;3;0,15960000000000002;7,27;2020-10-02;2025-04-19;Não
EMP_46531;Gerente de RH;5449,55;3;0,0855;1,14;2025-06-29;;Não
EMP_46532;Auxiliar Administrativo;6592,56;1;0,1341;13,63;2014-02-14;2025-06-13;Não
EMP_46533;Consultor de BI;7028,19;3;0,1298;9,01;2023-03-29;;Não
EMP_46534;Coordenador de TI;2536,76;3;0,1069;3,41;;2024-10-04;Não
EMP_46535;Consultor de BI;6468,01;5;0,1439;7,74;;2024-11-16;Não
EMP_46536;Auxiliar Administrativo;8178,11;3;0,1281;4,36;2023-02-19;;Não
EMP_46537;Gerente de RH;6932,77;1;0,0917;8,26;;2025-02-07;Não
EMP_46538;Consultor de BI;5262,46;4;0,099;6,16;;;Não
EMP_46539;Diretor de Operações;3172,39;4;0,043;14,59;2021-10-29;2025-02-24;Não
EMP_46540;Auxiliar Administrativo;7015,9;1;0,1635;14,75;;2024-01-17;Não
EMP_46541;Analista de Dados;9752,21;3;0,0817;0,83;;2025-03-08;Não
EMP_46542;Gerente de RH;7323,74;4;0,0602;1,07;;;Não
EMP_46543;Analista de Dados;8315,44;4;0,1084;1,06;;;Não
EMP_46544;Desenvolvedor Python;7866,03;1;0,022099999999999998;1,19;;2023-12-02;Sim
EMP_46545;Analista Financeiro;5213,84;4;0,18359999999999999;2,76;2023-12-25;2025-01-20;Não
EMP_46546;Estagiário;6180,98;5;0,1258;4,95;2022-10-02;2023-11-24;Não
EMP_46547;Auxiliar Administrativo;7737,05;3;0,1162;1,59;2025-05-31;2024-10-25;Não
EMP_46548;Coordenador de TI;2840,56;5;0,0489;13,97;;;Não
EMP_46549;Desenvolvedor Python;7303,49;1;0,0913;7,75;2023-01-17;2025-05-22;Não
EMP_46550;Gerente de RH;8517,84;3;0,1047;5,25;2023-01-15;2024-10-24;Não
EMP_46551;Coordenador de TI;5897,28;1;0,1093;15,02;2018-01-03;2023-08-02;Não
EMP_46552;Estagiário;7628,04;3;0,0075;6,8;2022-03-19;2025-04-25;Não
EMP_46553;Analista Financeiro;4891,26;3;0,1191;6,57;2020-11-05;2024-04-16;Não
EMP_46554;Desenvolvedor Python;6076,47;3;0,1905;11,61;;2024-06-15;Não
EMP_46555;Estagiário;5453,78;3;0,0528;4,52;2024-01-27;2023-10-13;Não
EMP_46556;Consultor de BI;6919,63;1;0,0338;15,41;;2024-10-10;Não
EMP_46557;Gerente de RH;5790,95;1;0,0086;9,96;2021-04-01;2024-05-12;Não
EMP_46558;Gerente de RH;2647,64;2;0,0395;14,97;;;Não
EMP_46559;Gerente de RH;4563,75;1;0,1001;11,9;2017-03-31;;Não
EMP_46560;Analista de Dados;9885,02;3;0,114;2,66;;2025-04-02;Não
EMP_46561;Engenheiro de Dados;7135,07;2;0,0738;14,29;;2023-09-15;Não
EMP_46562;Coordenador de TI;1804,16;5;0,10769999999999999;11,75;;;Não
EMP_46563;Coordenador de TI;8415,64;4;0,10189999999999999;7,75;2022-01-08;2023-08-29;Não
EMP_46564;Analista de Dados;3694,36;3;0,1499;8,07;;;Não
EMP_46565;Analista de Dados;7786,75;1;0,1489;6,85;2025-06-13;2024-03-31;Não
EMP_46566;Desenvolvedor Python;8584,47;2;0,1404;2,82;;;Não
EMP_46567;Coordenador de TI;6203,38;2;0,10619999999999999;7,98;2023-06-25;2024-03-01;Não
EMP_46568;Coordenador de TI;4006,21;4;0,1508;3,54;;2025-05-25;Não
EMP_46569;Diretor de Operações;4569,67;2;0,0044;11,88;2016-02-11;;Não
EMP_46570;Engenheiro de Dados;7258,52;2;0,1106;6,67;2020-05-03;;Não
EMP_46571;Consultor de BI;3729,03;4;0,08689999999999999;5,01;;2023-12-18;Não
EMP_46572;Analista Financeiro;4836,21;4;0,0964;10,62;2021-03-26;2023-11-26;Não
EMP_46573;Estagiário;7025,79;1;0,1392;5,6;;2023-10-13;Não
EMP_46574;Engenheiro de Dados;4697,65;4;0,050499999999999996;14,57;;2024-08-13;Não
EMP_46575;Consultor de BI;8841,56;2;0,0202;12,39;2025-01-23;2023-08-02;Não
EMP_46576;Diretor de Operações;3923,84;2;0,1067;14,79;;2024-10-20;Não
EMP_46577;Consultor de BI;1500,0;3;0,0742;2,3;;2024-05-13;Não
EMP_46578;Consultor de BI;4443,56;2;0,0171;2,67;;2024-05-09;Não
EMP_46579;Analista de Dados;6620,25;5;0,1355;1,36;2025-03-10;2024-12-18;Não
EMP_46580;Coordenador de TI;7726,66;5;0,0548;15,28;2014-10-21;2025-04-26;Não
EMP_46581;Desenvolvedor Python;5183,22;3;0,1211;2,97;2025-06-23;;Não
EMP_46582;Estagiário;5445,54;4;0,12369999999999999;3,09;2024-05-29;2024-04-09;Não
EMP_46583;Consultor de BI;5938,23;2;0,21760000000000002;9,65;;2025-04-07;Não
EMP_46584;Desenvolvedor Python;9483,82;5;0,2329;6,52;2021-10-14;;Não
EMP_46585;Analista de Dados;6757,52;2;0,06849999999999999;12,41;;;Não
EMP_46586;Consultor de BI;5014,45;2;0,1207;6,97;2021-10-27;2025-06-03;Não
EMP_46587;Diretor de Operações;10103,53;1;0,15;9,86;;2024-08-17;Não
EMP_46588;Coordenador de TI;6022,42;1;0,1014;8,55;2020-08-19;;Não
EMP_46589;Consultor de BI;1849,37;3;0,0233;5,88;2022-04-26;2025-06-21;Não
EMP_46590;Auxiliar Administrativo;3226,35;1;0,1432;7,91;2023-01-18;2024-04-07;Não
EMP_46591;Engenheiro de Dados;7116,47;1;0,0726;15,01;;;Não
EMP_46592;Engenheiro de Dados;2445,55;5;0,0611;14,7;;2023-11-24;Não
EMP_46593;Gerente de RH;6996,1;1;0,1;12,26;;;Não
EMP_46594;Analista Financeiro;4440,06;4;0,0;3,65;2023-04-30;2025-03-31;Não
EMP_46595;Estagiário;8355,43;3;0,10980000000000001;1,7;;2024-06-19;Não
EMP_46596;Auxiliar Administrativo;6335,03;1;0,11199999999999999;1,7;;;Não
EMP_46597;Engenheiro de Dados;2725,96;2;0,0232;0,88;;2024-11-18;Não
EMP_46598;Diretor de Operações;7828,45;4;0,1559;4,53;;2024-08-23;Não
EMP_46599;Consultor de BI;8727,2;4;0,0916;10,07;;2024-05-26;Não
EMP_46600;Analista de Dados;3446,33;1;0,20670000000000002;10,88;;2024-04-27;Não
EMP_46601;Estagiário;4394,42;5;0,038599999999999995;13,96;2014-04-28;;Não
EMP_46602;Coordenador de TI;7004,77;1;0,17629999999999998;4,5;;2024-02-29;Não
EMP_46603;Engenheiro de Dados;7363,43;2;0,10439999999999999;2,53;;2023-08-10;Não
EMP_46604;Auxiliar Administrativo;10706,49;5;0,0087;7,78;2024-01-15;2024-06-05;Não
EMP_46605;Estagiário;7781,82;4;0,07980000000000001;14,08;2021-11-06;;Não
EMP_46606;Analista Financeiro;10801,57;3;0,1032;9,95;2024-12-30;;Não
EMP_46607;Coordenador de TI;6038,82;4;0,053899999999999997;12,65;;2025-06-13;Não
EMP_46608;Desenvolvedor Python;6767,25;4;0,11800000000000001;0,79;;2025-05-27;Não
EMP_46609;Analista Financeiro;4863,74;2;0,12619999999999998;15,0;2013-12-19;2024-04-18;Não
EMP_46610;Diretor de Operações;4954,79;2;0,1355;0,53;;;Não
EMP_46611;Engenheiro de Dados;6294,2;5;0,12789999999999999;2,81;;;Não
EMP_46612;Engenheiro de Dados;4834,99;4;0,14279999999999998;9,33;;;Não
EMP_46613;Diretor de Operações;1500,0;3;0,1476;0,54;;2024-02-18;Sim
EMP_46614;Analista Financeiro;4666,4;2;0,0816;11,55;;2025-06-28;Não
EMP_46615;Auxiliar Administrativo;8153,39;5;0,102;4,99;;2023-09-16;Não
EMP_46616;Analista Financeiro;6145,62;5;0,08460000000000001;3,15;2024-06-20;2024-06-11;Não
EMP_46617;Coordenador de TI;6156,82;2;0,0926;0,8;;2024-09-18;Não
EMP_46618;Estagiário;4473,11;4;0,0725;7,89;2021-08-23;;Não
EMP_46619;Analista de Dados;6665,9;5;0,1681;10,49;2024-12-04;;Não
EMP_46620;Coordenador de TI;9317,32;3;0,1013;5,37;;2024-03-04;Não
EMP_46621;Coordenador de TI;8801,41;5;0,1325;9,1;2025-02-17;2025-03-02;Não
EMP_46622;Analista de Dados;6731,74;5;0,09609999999999999;1,81;2025-05-19;;Não
EMP_46623;Analista de Dados;4292,55;4;0,0692;0,9;;;Não
EMP_46624;Auxiliar Administrativo;9534,4;2;0,1081;6,79;2021-07-07;2024-02-11;Não
EMP_46625;Desenvolvedor Python;8118,49;3;0,1536;8,89;;2024-06-18;Não
EMP_46626;Analista de Dados;3038,31;4;0,0337;11,1;;2025-03-28;Não
EMP_46627;Analista de Dados;2486,41;4;0,13019999999999998;2,3;;2025-05-01;Não
EMP_46628;Desenvolvedor Python;3149,14;2;0,0508;8,49;2018-10-30;2025-05-30;Não
EMP_46629;Engenheiro de Dados;5012,66;4;0,13119999999999998;3,58;;2024-01-13;Não
EMP_46630;Diretor de Operações;7803,57;5;0,11259999999999999;4,45;;;Não
EMP_46631;Gerente de RH;7755,9;2;0,1673;9,69;2020-10-12;2024-05-11;Não
EMP_46632;Auxiliar Administrativo;6681,44;4;0,0279;12,93;2023-07-15;2023-08-26;Não
EMP_46633;Diretor de Operações;5719,09;4;0,0572;14,03;;2024-01-31;Não
EMP_46634;Coordenador de TI;10742,62;3;0,10189999999999999;7,93;;2024-01-13;Não
EMP_46635;Gerente de RH;6067,98;4;0,1426;14,15;;;Não
EMP_46636;Analista Financeiro;5826,03;5;0,1591;11,72;2016-07-04;;Não
EMP_46637;Desenvolvedor Python;4984,84;1;0,0746;14,52;2014-06-07;2025-02-15;Não
EMP_46638;Auxiliar Administrativo;10423,99;3;0,165;4,98;;2023-07-11;Não
EMP_46639;Analista Financeiro;7441,8;3;0,0285;0,91;;;Não
EMP_46640;Desenvolvedor Python;3931,02;2;0,0882;5,21;;;Não
EMP_46641;Gerente de RH;3694,07;5;0,1024;8,85;;2024-01-07;Não
EMP_46642;Desenvolvedor Python;2639,93;4;0,08529999999999999;4,71;;;Não
EMP_46643;Coordenador de TI;5806,46;3;0,1298;5,12;;;Não
EMP_46644;Consultor de BI;3003,05;4;0,0225;8,96;2022-05-19;;Não
EMP_46645;Gerente de RH;3664,79;4;0,0292;9,49;2021-08-26;2024-05-20;Não
EMP_46646;Coordenador de TI;8136,68;2;0,0;0,77;;;Não
EMP_46647;Estagiário;7781,99;2;0,087;13,84;;2023-09-13;Não
EMP_46648;Estagiário;8982,8;1;0,0588;12,49;;2023-09-21;Não
EMP_46649;Auxiliar Administrativo;3059,36;3;0,0809;14,6;2019-03-04;;Não
EMP_46650;Gerente de RH;3995,36;5;0,0866;5,57;2022-11-18;;Não
EMP_46651;Consultor de BI;4742,87;5;0,10220000000000001;6,54;;2024-09-15;Não
EMP_46652;Analista Financeiro;9280,17;2;0,0552;1,21;;2024-05-03;Não
EMP_46653;Auxiliar Administrativo;6125,76;5;0,13369999999999999;14,0;2021-08-24;2023-09-24;Não
EMP_46654;Consultor de BI;9644,05;2;0,0063;12,82;2022-02-24;2024-04-20;Não
EMP_46655;Consultor de BI;7254,89;5;0,14300000000000002;14,17;;2023-12-14;Não
EMP_46656;Coordenador de TI;5775,16;4;0,12119999999999999;6,78;2022-07-07;;Não
EMP_46657;Estagiário;7147,68;3;0,1465;1,43;2025-02-20;2023-08-08;Sim
EMP_46658;Estagiário;2541,24;1;0,0547;0,7;;2023-10-24;Sim
EMP_46659;Diretor de Operações;1891,53;5;0,036699999999999997;0,87;;;Não
EMP_46660;Analista Financeiro;6518,52;2;0,059699999999999996;9,41;;2024-06-05;Não
EMP_46661;Engenheiro de Dados;6028,8;4;0,1591;9,48;;2024-05-23;Não
EMP_46662;Engenheiro de Dados;9867,24;5;0,0992;3,57;2023-03-19;2023-07-04;Não
EMP_46663;Coordenador de TI;3242,1;3;0,0794;10,27;;2023-09-10;Não
EMP_46664;Engenheiro de Dados;6744,9;1;0,046900000000000004;6,29;;;Não
EMP_46665;Desenvolvedor Python;7390,56;4;0,0781;5,44;;2025-06-02;Não
EMP_46666;Estagiário;6685,63;3;0,15560000000000002;10,94;;;Não
EMP_46667;Engenheiro de Dados;8197,89;3;0,1839;7,98;;2025-01-13;Não
EMP_46668;Analista de Dados;4735,26;2;0,1458;9,8;;;Não
EMP_46669;Coordenador de TI;7664,46;4;0,0089;9,24;;2023-10-05;Não
EMP_46670;Coordenador de TI;7123,05;5;0,0766;7,98;;2023-12-24;Não
EMP_46671;Auxiliar Administrativo;8331,71;2;0,045599999999999995;10,24;;2025-05-22;Não
EMP_46672;Analista de Dados;4977,67;4;0,1338;1,02;;2023-12-08;Sim
EMP_46673;Consultor de BI;3627,59;4;0,0673;9,75;2024-12-07;2025-02-17;Não
EMP_46674;Estagiário;4742,89;5;0,10099999999999999;12,52;2021-12-30;2023-10-13;Não
EMP_46675;Desenvolvedor Python;3873,88;4;0,0821;13,94;;2025-05-14;Não
EMP_46676;Gerente de RH;4870,04;1;0,0799;10,83;2023-09-22;;Não
EMP_46677;Gerente de RH;5331,43;5;0,1003;7,07;;;Não
EMP_46678;Estagiário;4177,22;5;0,1723;7,54;;2023-07-04;Não
EMP_46679;Coordenador de TI;6015,55;5;0,1158;3,3;2024-07-27;;Não
EMP_46680;Gerente de RH;3641,97;5;0,1417;8,68;;2023-09-05;Não
EMP_46681;Gerente de RH;5853,6;1;0,1399;13,01;;;Não
EMP_46682;Analista Financeiro;5009,56;2;0,1054;3,04;2024-11-10;2024-11-13;Não
EMP_46683;Estagiário;5757,54;4;0,1709;12,72;2019-09-30;2025-03-18;Não
EMP_46684;Analista de Dados;6786,72;5;0,10400000000000001;1,24;2025-05-15;;Não
EMP_46685;Gerente de RH;5163,54;5;0,0775;6,3;2025-04-20;2025-02-22;Não
EMP_46686;Gerente de RH;4444,07;5;0,0408;2,58;;;Não
EMP_46687;Consultor de BI;4690,94;4;0,0;5,59;;2024-03-04;Não
EMP_46688;Auxiliar Administrativo;8046,25;4;0,1204;8,17;2018-05-28;;Não
EMP_46689;Coordenador de TI;8552,63;2;0,1566;9,98;;2024-07-29;Não
EMP_46690;Coordenador de TI;4970,2;3;0,1493;5,13;2022-02-16;2023-12-15;Não
EMP_46691;Desenvolvedor Python;5690,93;1;0,0836;2,43;;2024-04-11;Não
EMP_46692;Coordenador de TI;2591,2;3;0,1043;5,71;2023-07-09;;Não
EMP_46693;Auxiliar Administrativo;5636,12;2;0,0403;5,43;2024-10-04;2023-08-26;Não
EMP_46694;Estagiário;3096,89;2;0,0717;4,02;;2024-12-28;Não
EMP_46695;Gerente de RH;5023,33;3;0,0975;3,15;2024-12-07;2024-12-13;Não
EMP_46696;Gerente de RH;8154,74;1;0,0761;3,81;;;Não
EMP_46697;Desenvolvedor Python;2996,2;5;0,0978;13,52;;2024-05-14;Não
EMP_46698;Diretor de Operações;4195,98;3;0,11900000000000001;12,44;;2024-01-07;Não
EMP_46699;Engenheiro de Dados;4205,81;3;0,0;5,07;2024-12-08;2024-11-05;Não
EMP_46700;Coordenador de TI;2662,29;3;0,09720000000000001;6,48;;2025-05-31;Não
EMP_46701;Auxiliar Administrativo;7725,41;5;0,1352;1,85;2024-11-10;;Não
EMP_46702;Engenheiro de Dados;6554,48;4;0,0611;10,26;2025-05-19;2023-07-31;Não
EMP_46703;Analista Financeiro;9617,71;3;0,10060000000000001;2,28;2024-06-10;2024-02-14;Não
EMP_46704;Diretor de Operações;4009,36;5;0,0076;10,27;2020-11-20;2024-01-23;Não
EMP_46705;Coordenador de TI;2455,7;1;0,1306;2,88;;2023-09-02;Não
EMP_46706;Analista Financeiro;7882,64;2;0,0683;11,45;2015-05-14;;Não
EMP_46707;Desenvolvedor Python;5278,32;4;0,14730000000000001;3,31;2023-07-24;;Não
EMP_46708;Consultor de BI;5066,75;1;0,16949999999999998;10,57;;2023-11-02;Não
EMP_46709;Estagiário;8956,05;2;0,1602;13,37;2016-03-14;2024-11-05;Não
EMP_46710;Gerente de RH;6339,52;1;0,1576;12,96;2019-07-20;2025-03-20;Não
EMP_46711;Coordenador de TI;7808,39;5;0,058899999999999994;6,61;2020-02-07;;Não
EMP_46712;Analista Financeiro;4754,71;5;0,1515;3,28;;2023-11-04;Não
EMP_46713;Diretor de Operações;4549,71;5;0,1572;13,76;2021-11-07;2023-08-27;Não
EMP_46714;Consultor de BI;5269,25;5;0,0579;9,88;2024-10-05;2024-01-08;Não
EMP_46715;Consultor de BI;7340,73;5;0,1241;8,65;2022-09-25;2025-05-01;Não
EMP_46716;Analista de Dados;6101,8;3;0,08990000000000001;4,15;2025-04-23;2024-04-18;Não
EMP_46717;Estagiário;6935,92;4;0,1127;3,38;;2024-07-23;Não
EMP_46718;Engenheiro de Dados;1500,0;4;0,1101;8,26;;;Não
EMP_46719;Coordenador de TI;2236,06;4;0,0;5,08;;;Não
EMP_46720;Analista de Dados;1692,64;1;0,0168;13,81;2019-10-06;;Não
EMP_46721;Engenheiro de Dados;5241,41;3;0,11320000000000001;11,61;2016-03-18;2025-03-21;Não
EMP_46722;Estagiário;3204,68;4;0,07440000000000001;6,27;2024-03-14;2024-12-09;Não
EMP_46723;Auxiliar Administrativo;9379,31;1;0,1175;1,18;2025-06-17;2024-07-01;Não
EMP_46724;Auxiliar Administrativo;5957,23;2;0,1024;1,42;2025-02-07;;Não
EMP_46725;Engenheiro de Dados;6433,38;1;0,1263;8,1;;2024-06-13;Não
EMP_46726;Analista Financeiro;3820,42;4;0,0959;0,92;;2024-09-21;Não
EMP_46727;Coordenador de TI;3758,02;5;0,1282;6,43;;2024-05-04;Não
EMP_46728;Gerente de RH;9102,48;5;0,0986;8,64;2021-04-05;2023-09-26;Não
EMP_46729;Engenheiro de Dados;9564,82;4;0,13140000000000002;6,73;2022-01-13;2023-12-18;Não
EMP_46730;Consultor de BI;6831,64;3;0,1276;10,01;;2023-07-09;Não
EMP_46731;Estagiário;1936,5;2;0,0868;2,05;2025-01-09;2024-01-05;Não
EMP_46732;Estagiário;5149,04;4;0,0857;14,69;2025-02-01;2024-11-17;Não
EMP_46733;Diretor de Operações;6626,53;2;0,1043;4,23;2023-09-22;;Não
EMP_46734;Analista de Dados;5544,07;3;0,12140000000000001;11,67;;2025-02-01;Não
EMP_46735;Consultor de BI;1759,67;5;0,0677;9,51;2023-03-17;2024-07-15;Não
EMP_46736;Engenheiro de Dados;9699,03;2;0,1721;2,73;2024-12-19;2023-08-03;Não
EMP_46737;Analista Financeiro;4329,01;2;0,1191;8,92;;2024-08-03;Não
EMP_46738;Auxiliar Administrativo;3317,7;1;0,0806;11,29;;;Não
EMP_46739;Consultor de BI;5938,25;5;0,1125;13,33;;2024-11-27;Não
EMP_46740;Estagiário;8368,51;2;0,1012;13,64;2012-11-22;;Não
EMP_46741;Consultor de BI;7026,03;4;0,1149;5,45;;2024-12-25;Não
EMP_46742;Coordenador de TI;3368,72;2;0,08960000000000001;1,97;;;Não
EMP_46743;Auxiliar Administrativo;3038,81;4;0,1509;8,07;;;Não
EMP_46744;Gerente de RH;1616,84;2;0,11230000000000001;3,0;;2023-10-22;Não
EMP_46745;Auxiliar Administrativo;5416,79;2;0,1838;13,07;2017-04-13;;Não
EMP_46746;Consultor de BI;5053,82;5;0,1555;1,82;;2025-03-07;Não
EMP_46747;Analista Financeiro;7027,74;1;0,12140000000000001;0,64;;2025-02-13;Não
EMP_46748;Coordenador de TI;4628,98;3;0,10779999999999999;0,92;;2025-04-30;Não
EMP_46749;Consultor de BI;7947,41;1;0,0848;12,3;;;Não
EMP_46750;Auxiliar Administrativo;7309,37;4;0,0885;6,38;;2024-04-28;Não
EMP_46751;Gerente de RH;4542,24;3;0,149;10,36;2017-11-13;2023-08-12;Não
EMP_46752;Coordenador de TI;6782,35;1;0,063;3,92;;;Não
EMP_46753;Engenheiro de Dados;8657,94;1;0,0803;15,39;;2024-10-15;Não
EMP_46754;Gerente de RH;4078,59;1;0,0746;13,01;2017-01-17;;Não
EMP_46755;Diretor de Operações;5573,34;2;0,0373;8,0;2021-07-29;;Não
EMP_46756;Auxiliar Administrativo;5534,42;5;0,0349;4,74;;2024-08-01;Não
EMP_46757;Desenvolvedor Python;5284,57;5;0,0616;14,0;;2024-05-10;Não
EMP_46758;Gerente de RH;7603,79;3;0,07919999999999999;3,52;;2025-03-01;Não
EMP_46759;Analista Financeiro;7762,17;2;0,0575;4,87;2021-12-10;2024-11-13;Não
EMP_46760;Auxiliar Administrativo;6813,35;5;0,12890000000000001;8,22;2024-01-26;2023-10-26;Não
EMP_46761;Engenheiro de Dados;6717,87;4;0,028999999999999998;13,12;2023-07-09;;Não
EMP_46762;Analista Financeiro;4875,58;3;0,085;11,17;;2023-09-05;Não
EMP_46763;Auxiliar Administrativo;6661,06;1;0,10310000000000001;14,73;;2023-07-07;Não
EMP_46764;Desenvolvedor Python;3429,66;5;0,2113;10,24;;;Não
EMP_46765;Analista de Dados;10957,08;3;0,1189;4,74;;2024-06-26;Não
EMP_46766;Gerente de RH;8700,53;5;0,1388;10,8;;2023-07-06;Não
EMP_46767;Coordenador de TI;7913,07;2;0,0033;5,56;;;Não
EMP_46768;Engenheiro de Dados;6816,67;3;0,07150000000000001;3,13;2023-10-07;2024-12-21;Não
EMP_46769;Diretor de Operações;6818,36;4;0,04650000000000001;8,45;2018-04-02;2024-02-05;Não
EMP_46770;Coordenador de TI;2619,76;1;0,0892;13,03;2014-12-06;2025-01-16;Não
EMP_46771;Gerente de RH;3482,78;1;0,1771;13,67;2020-03-13;2025-03-10;Não
EMP_46772;Estagiário;3732,06;3;0,059500000000000004;6,61;2020-05-07;;Não
EMP_46773;Coordenador de TI;6116,7;5;0,2071;12,66;;2024-12-23;Não
EMP_46774;Analista Financeiro;5436,96;1;0,06559999999999999;6,42;2025-05-12;2023-11-05;Não
EMP_46775;Consultor de BI;7622,66;2;0,0528;9,48;2021-03-12;2023-12-03;Não
EMP_46776;Desenvolvedor Python;4068,9;1;0,1582;12,92;;2024-02-04;Não
EMP_46777;Desenvolvedor Python;8053,23;3;0,1012;12,21;2017-11-11;;Não
EMP_46778;Estagiário;4359,24;1;0,0495;4,48;;2025-06-19;Não
EMP_46779;Consultor de BI;5164,07;4;0,1096;1,01;2025-06-27;2024-05-11;Sim
EMP_46780;Desenvolvedor Python;7790,89;5;0,037200000000000004;4,45;;;Não
EMP_46781;Coordenador de TI;7009,31;2;0,13419999999999999;7,74;2021-10-29;;Não
EMP_46782;Analista Financeiro;3497,09;3;0,1134;11,07;;2023-10-07;Não
EMP_46783;Estagiário;8128,12;5;0,1204;4,86;2025-04-25;2023-12-11;Não
EMP_46784;Gerente de RH;6177,97;5;0,0108;5,25;;;Não
EMP_46785;Engenheiro de Dados;1715,59;4;0,0675;9,2;;2024-12-19;Não
EMP_46786;Analista Financeiro;4314,64;4;0,0392;3,47;;2024-06-20;Não
EMP_46787;Gerente de RH;5180,75;2;0,1139;10,68;2019-07-16;;Não
EMP_46788;Diretor de Operações;3661,32;4;0,11259999999999999;4,17;2024-08-25;2024-03-14;Não
EMP_46789;Analista Financeiro;8685,43;1;0,0242;4,0;2024-08-08;2024-10-30;Não
EMP_46790;Gerente de RH;5250,48;2;0,10890000000000001;1,4;;;Não
EMP_46791;Auxiliar Administrativo;6920,37;2;0,1225;2,82;;2024-05-23;Não
EMP_46792;Gerente de RH;6413,18;4;0,10640000000000001;13,83;;2024-12-29;Não
EMP_46793;Gerente de RH;7411,49;3;0,0818;14,68;2024-04-06;2024-06-19;Não
EMP_46794;Desenvolvedor Python;9346,1;2;0,0;12,3;;2024-10-03;Não
EMP_46795;Auxiliar Administrativo;7351,4;3;0,0587;12,15;;2024-01-02;Não
EMP_46796;Consultor de BI;9485,23;1;0,0;9,67;2019-12-04;;Não
EMP_46797;Estagiário;7404,5;2;0,0866;11,17;;2025-01-01;Não
EMP_46798;Analista de Dados;6263,06;1;0,161;5,55;2022-07-12;2024-10-24;Não
EMP_46799;Gerente de RH;6642,91;4;0,0664;3,46;;2024-12-02;Não
EMP_46800;Coordenador de TI;1500,0;5;0,0688;7,34;2022-06-03;2024-11-18;Não
EMP_46801;Desenvolvedor Python;5089,69;5;0,0594;6,42;;2025-05-24;Não
EMP_46802;Estagiário;5712,83;2;0,1286;5,61;2021-04-20;2025-01-18;Não
EMP_46803;Engenheiro de Dados;6876,11;1;0,09369999999999999;9,11;;2024-11-12;Não
EMP_46804;Consultor de BI;5948,98;1;0,0703;8,78;;2024-03-12;Não
EMP_46805;Desenvolvedor Python;6667,75;2;0,0562;8,56;2025-02-14;2023-07-19;Não
EMP_46806;Consultor de BI;3353,62;4;0,0673;9,64;2018-05-28;2024-02-07;Não
EMP_46807;Estagiário;2837,31;4;0,08220000000000001;5,71;2024-08-10;2023-07-13;Não
EMP_46808;Consultor de BI;3633,74;1;0,0873;1,41;;2024-05-07;Não
EMP_46809;Estagiário;9142,39;3;0,0659;15,38;2020-08-03;2024-10-09;Não
EMP_46810;Desenvolvedor Python;3464,2;1;0,1724;7,68;2020-07-28;2023-10-19;Não
EMP_46811;Analista Financeiro;4422,79;5;0,083;8,26;2019-09-29;2025-01-02;Não
EMP_46812;Consultor de BI;6210,31;2;0,0675;2,56;2024-09-19;2024-12-05;Não
EMP_46813;Coordenador de TI;2816,75;1;0,1319;1,09;;2023-10-15;Sim
EMP_46814;Consultor de BI;4255,31;3;0,10880000000000001;3,01;;;Não
EMP_46815;Diretor de Operações;7353,56;3;0,11199999999999999;8,07;2023-08-17;;Não
EMP_46816;Analista de Dados;5123,92;3;0,0824;13,26;;2025-01-01;Não
EMP_46817;Analista Financeiro;9366,97;5;0,10189999999999999;11,5;;2025-02-16;Não
EMP_46818;Coordenador de TI;2602,89;3;0,071;4,6;2023-08-04;2023-08-01;Não
EMP_46819;Analista Financeiro;5308,79;5;0,066;12,73;;;Não
EMP_46820;Analista Financeiro;5124,44;1;0,1408;7,04;;;Não
EMP_46821;Diretor de Operações;5982,13;4;0,0764;4,04;;2025-03-29;Não
EMP_46822;Analista Financeiro;3546,47;2;0,18109999999999998;15,27;;2023-07-30;Não
EMP_46823;Consultor de BI;4839,04;4;0,0526;13,83;2025-03-13;;Não
EMP_46824;Engenheiro de Dados;7578,25;5;0,1417;12,72;2020-06-24;;Não
EMP_46825;Diretor de Operações;5461,2;3;0,1325;14,43;2015-06-27;2025-02-23;Não
EMP_46826;Auxiliar Administrativo;3860,54;4;0,09939999999999999;6,48;;;Não
EMP_46827;Analista Financeiro;10160,1;5;0,1985;9,69;;2024-08-07;Não
EMP_46828;Estagiário;6098,2;3;0,12119999999999999;0,7;;2023-11-25;Sim
