ID do Colaborador;Dias de Falta;Dias de Licença Médica;Dias de Férias Usufruídos;Banco de Horas;Horas Extras;Quantidade de Atrasos
EMP_47507;1;3;9;12;92;8
EMP_47508;2;7;19;31;61;5
EMP_47509;0;3;11;160;65;4
EMP_47510;4;2;18;-23;94;3
EMP_47511;1;3;17;92;89;3
EMP_47512;2;0;8;137;47;5
EMP_47513;0;5;14;115;32;5
EMP_47514;0;0;13;-58;41;3
EMP_47515;4;2;21;142;23;9
EMP_47516;0;1;17;-50;63;8
EMP_47517;2;2;13;48;47;4
EMP_47518;1;5;9;86;51;7
EMP_47519;5;2;12;-15;49;8
EMP_47520;1;2;14;172;35;6
EMP_47521;3;0;16;187;21;6
EMP_47522;1;3;20;-62;97;2
EMP_47523;3;4;18;53;6;2
EMP_47524;2;3;14;149;18;4
EMP_47525;2;4;5;3;39;6
EMP_47526;2;4;21;-54;41;5
EMP_47527;3;7;17;189;47;4
EMP_47528;1;3;12;-95;63;1
EMP_47529;3;2;15;60;1;6
EMP_47530;1;5;14;-60;6;6
EMP_47531;0;2;17;43;6;4
EMP_47532;4;2;16;-26;65;4
EMP_47533;3;1;21;63;11;6
EMP_47534;1;1;11;-96;24;3
EMP_47535;1;4;14;-65;92;7
EMP_47536;0;2;13;29;9;4
EMP_47537;3;5;13;-61;17;3
EMP_47538;5;3;17;118;72;2
EMP_47539;1;6;7;-95;49;4
EMP_47540;1;0;15;53;34;6
EMP_47541;0;6;17;6;45;4
EMP_47542;2;3;14;-87;11;6
EMP_47543;4;4;22;149;15;6
EMP_47544;3;2;17;15;91;4
EMP_47545;2;3;9;-36;78;2
EMP_47546;0;2;8;39;76;5
EMP_47547;1;4;21;102;20;2
EMP_47548;1;2;18;86;60;2
EMP_47549;1;3;7;134;11;7
EMP_47550;2;4;15;184;58;4
EMP_47551;1;3;11;93;96;6
EMP_47552;2;4;16;7;46;4
EMP_47553;1;1;12;-59;72;2
EMP_47554;2;5;20;-7;65;4
EMP_47555;1;3;16;-53;9;3
EMP_47556;1;1;18;200;50;5
EMP_47557;6;2;15;-79;71;5
EMP_47558;3;4;11;-1;61;4
EMP_47559;3;2;19;-69;54;4
EMP_47560;7;6;13;151;24;9
EMP_47561;2;1;21;-73;1;5
EMP_47562;3;4;13;-74;81;4
EMP_47563;3;2;19;-48;82;10
EMP_47564;2;7;19;14;59;9
EMP_47565;2;1;17;-35;74;5
EMP_47566;4;2;12;149;46;1
EMP_47567;2;4;18;-73;52;8
EMP_47568;2;1;19;-38;42;5
EMP_47569;1;7;13;121;64;4
EMP_47570;2;3;13;83;30;5
EMP_47571;1;3;12;0;74;2
EMP_47572;2;3;11;75;70;4
EMP_47573;3;4;14;90;96;4
EMP_47574;1;1;11;184;66;5
EMP_47575;1;2;17;12;33;9
EMP_47576;2;6;6;26;58;3
EMP_47577;2;2;11;-91;94;5
EMP_47578;3;3;18;82;86;7
EMP_47579;0;4;17;107;48;5
EMP_47580;0;1;14;50;79;1
EMP_47581;1;0;5;-7;22;5
EMP_47582;1;1;18;34;26;4
EMP_47583;3;3;13;-100;18;10
EMP_47584;3;1;19;-82;25;6
EMP_47585;1;2;15;-10;88;2
EMP_47586;1;3;15;135;42;3
EMP_47587;3;2;9;152;72;8
EMP_47588;0;4;8;58;96;8
EMP_47589;1;6;23;42;34;3
EMP_47590;2;3;15;34;43;5
EMP_47591;0;3;23;171;69;7
EMP_47592;3;1;16;1;91;6
EMP_47593;2;1;18;141;100;5
EMP_47594;2;3;12;-99;86;5
EMP_47595;1;3;18;127;77;6
EMP_47596;2;4;15;-53;62;7
EMP_47597;4;1;18;88;61;2
EMP_47598;4;2;24;5;3;10
EMP_47599;4;3;15;9;87;3
EMP_47600;1;6;11;35;32;3
EMP_47601;2;2;12;-98;5;7
EMP_47602;2;5;10;52;71;3
EMP_47603;3;3;15;-94;84;7
EMP_47604;3;1;17;23;93;5
EMP_47605;2;4;12;-4;19;13
EMP_47606;1;3;19;-94;1;4
EMP_47607;1;6;15;-25;16;6
EMP_47608;2;3;12;92;37;4
EMP_47609;2;2;19;68;84;4
EMP_47610;3;3;18;197;87;7
EMP_47611;1;4;15;128;100;8
EMP_47612;3;2;16;47;75;2
EMP_47613;2;3;19;150;2;8
EMP_47614;3;5;15;-54;72;6
EMP_47615;1;3;16;192;8;9
EMP_47616;3;3;14;-88;40;6
EMP_47617;3;5;16;-24;85;4
EMP_47618;3;1;9;170;70;10
EMP_47619;3;1;12;-84;96;3
EMP_47620;1;3;14;-14;71;2
EMP_47621;2;5;14;-68;70;6
EMP_47622;3;2;22;105;18;3
EMP_47623;2;4;11;-44;88;5
EMP_47624;1;4;18;-67;5;6
EMP_47625;0;3;13;10;59;2
EMP_47626;2;1;11;180;47;10
EMP_47627;3;3;25;-68;5;2
EMP_47628;1;4;6;36;39;0
EMP_47629;2;4;15;49;53;8
EMP_47630;4;4;17;98;78;3
EMP_47631;3;1;14;170;66;5
EMP_47632;2;0;10;-16;5;5
EMP_47633;2;3;12;57;18;4
EMP_47634;1;5;19;57;32;6
EMP_47635;1;4;13;-17;45;6
EMP_47636;2;1;15;95;87;4
EMP_47637;1;2;20;96;100;5
EMP_47638;4;5;13;143;10;8
EMP_47639;0;3;17;131;95;1
EMP_47640;0;6;12;6;81;7
EMP_47641;2;1;15;-10;100;11
EMP_47642;5;6;13;-13;13;2
EMP_47643;2;4;15;117;59;7
EMP_47644;1;4;15;165;80;8
EMP_47645;2;4;16;109;53;5
EMP_47646;0;5;13;43;9;4
EMP_47647;2;2;17;36;73;6
EMP_47648;0;2;14;-25;4;6
EMP_47649;2;3;18;-54;48;7
EMP_47650;1;6;13;152;85;5
EMP_47651;1;3;19;24;52;6
EMP_47652;1;2;12;67;71;9
EMP_47653;3;5;14;-29;54;7
EMP_47654;1;3;18;85;80;6
EMP_47655;5;2;14;78;22;12
EMP_47656;4;3;12;118;32;5
EMP_47657;1;6;11;-76;30;7
EMP_47658;0;4;12;194;88;4
EMP_47659;0;4;15;172;38;1
EMP_47660;2;4;18;125;11;4
EMP_47661;0;2;22;80;24;3
EMP_47662;3;4;21;78;82;5
EMP_47663;4;3;13;169;49;6
EMP_47664;0;1;13;106;13;5
EMP_47665;7;5;14;122;84;5
EMP_47666;4;3;13;83;2;8
EMP_47667;2;7;18;169;6;6
EMP_47668;1;4;10;111;20;1
EMP_47669;1;2;15;108;52;4
EMP_47670;1;2;14;-30;36;4
EMP_47671;1;1;12;198;93;2
EMP_47672;1;1;17;109;79;8
EMP_47673;3;3;12;-9;33;4
EMP_47674;2;2;18;-34;24;6
EMP_47675;1;4;19;44;54;8
EMP_47676;0;4;13;99;74;4
EMP_47677;2;4;16;52;55;5
EMP_47678;1;2;12;-7;27;2
EMP_47679;1;1;21;-22;100;3
EMP_47680;2;7;9;32;13;8
EMP_47681;0;4;15;-93;73;1
EMP_47682;1;5;11;156;97;5
EMP_47683;1;4;21;27;8;5
EMP_47684;0;4;11;-67;72;5
EMP_47685;1;2;19;-12;99;6
EMP_47686;2;3;14;39;26;5
EMP_47687;6;2;16;160;2;8
EMP_47688;1;2;16;112;79;5
EMP_47689;1;5;17;45;84;2
EMP_47690;3;5;14;137;54;6
EMP_47691;2;1;21;77;28;7
EMP_47692;1;7;14;-90;21;7
EMP_47693;1;3;15;14;57;3
EMP_47694;2;5;17;181;9;3
EMP_47695;0;3;24;-72;13;5
EMP_47696;4;4;14;188;48;6
EMP_47697;4;3;11;47;94;8
EMP_47698;3;1;14;111;74;6
EMP_47699;2;3;16;-65;10;4
EMP_47700;3;3;17;63;57;5
EMP_47701;0;6;18;80;61;5
EMP_47702;1;1;14;187;99;5
EMP_47703;7;3;14;-63;57;8
EMP_47704;1;3;16;118;84;9
EMP_47705;1;6;13;-56;24;5
EMP_47706;3;1;11;92;2;7
EMP_47707;2;4;17;-93;95;8
EMP_47708;2;5;12;80;32;6
EMP_47709;1;1;16;198;27;3
EMP_47710;2;4;20;-40;19;4
EMP_47711;3;2;8;69;49;3
EMP_47712;5;3;14;-79;53;6
EMP_47713;2;3;10;157;26;6
EMP_47714;0;1;21;-43;91;5
EMP_47715;0;6;23;71;98;7
EMP_47716;2;2;21;-89;76;4
EMP_47717;3;2;18;111;76;8
EMP_47718;3;1;20;-12;70;6
EMP_47719;4;5;15;-24;71;4
EMP_47720;2;2;18;-96;81;5
EMP_47721;2;1;12;152;42;2
EMP_47722;1;2;20;179;91;8
EMP_47723;3;2;21;61;42;4
EMP_47724;2;3;15;162;19;6
EMP_47725;2;7;16;28;62;4
EMP_47726;4;2;12;89;92;7
EMP_47727;1;8;18;66;53;7
EMP_47728;2;1;12;-32;40;5
EMP_47729;0;3;9;135;41;5
EMP_47730;0;2;9;-8;5;5
EMP_47731;2;3;21;41;30;3
EMP_47732;0;0;15;-91;70;3
EMP_47733;2;3;15;82;18;4
EMP_47734;3;2;10;12;83;1
EMP_47735;0;3;10;26;50;7
EMP_47736;2;4;16;44;51;0
EMP_47737;1;3;15;66;16;5
EMP_47738;2;6;11;12;67;5
EMP_47739;3;4;14;167;65;6
EMP_47740;3;2;17;-93;57;3
EMP_47741;2;1;14;-65;91;7
EMP_47742;4;3;13;36;14;4
EMP_47743;1;2;18;-82;21;4
EMP_47744;2;2;12;-61;3;4
EMP_47745;0;2;16;120;20;3
EMP_47746;0;2;12;-29;19;9
EMP_47747;1;5;15;174;44;2
EMP_47748;1;2;9;-39;52;4
EMP_47749;2;2;18;-4;40;7
EMP_47750;1;2;10;68;33;6
EMP_47751;2;2;16;2;90;5
EMP_47752;3;1;15;-55;33;5
EMP_47753;2;2;13;-91;81;6
EMP_47754;2;5;20;-39;66;7
EMP_47755;1;4;23;74;53;5
EMP_47756;1;6;20;-68;97;2
EMP_47757;1;2;15;-45;30;7
EMP_47758;1;3;10;-98;38;5
EMP_47759;1;3;17;-55;30;5
EMP_47760;0;4;11;56;100;1
EMP_47761;1;5;20;42;84;4
EMP_47762;5;3;13;83;60;5
EMP_47763;1;2;16;-89;84;4
EMP_47764;4;6;18;-45;8;5
EMP_47765;5;4;13;-93;3;4
EMP_47766;1;2;19;62;31;4
EMP_47767;1;2;18;-99;4;6
EMP_47768;0;1;17;166;23;3
EMP_47769;1;2;14;40;14;5
EMP_47770;5;1;16;-69;43;4
EMP_47771;2;3;20;-66;13;5
EMP_47772;1;4;25;-53;74;8
EMP_47773;2;3;11;94;3;5
EMP_47774;0;0;13;112;27;6
EMP_47775;1;1;14;50;81;6
EMP_47776;1;2;12;-63;48;4
EMP_47777;5;6;16;43;38;4
EMP_47778;3;4;24;129;52;9
EMP_47779;2;1;13;126;62;2
EMP_47780;2;4;16;-94;79;5
EMP_47781;0;3;15;158;36;5
EMP_47782;0;1;16;100;51;9
EMP_47783;1;1;14;-3;22;5
EMP_47784;4;2;18;70;37;6
EMP_47785;2;4;14;-6;94;3
EMP_47786;1;3;18;67;79;5
EMP_47787;2;2;13;39;48;7
EMP_47788;1;1;13;200;93;5
EMP_47789;2;3;20;-16;61;11
EMP_47790;0;0;18;29;32;5
EMP_47791;2;2;11;13;59;4
EMP_47792;5;0;10;-78;45;5
EMP_47793;1;1;14;121;49;6
EMP_47794;1;1;8;12;34;3
EMP_47795;2;2;18;10;7;9
EMP_47796;1;0;13;-22;70;2
EMP_47797;1;1;19;-31;69;4
EMP_47798;2;3;13;-92;75;4
EMP_47799;1;3;14;-20;17;7
EMP_47800;0;6;12;6;2;10
EMP_47801;0;2;17;152;65;9
EMP_47802;3;7;15;101;74;3
EMP_47803;3;3;16;-37;13;5
EMP_47804;1;4;18;184;71;11
EMP_47805;2;5;15;156;29;4
EMP_47806;1;1;18;113;49;3
EMP_47807;2;1;19;156;38;8
EMP_47808;1;5;17;-91;15;2
EMP_47809;2;3;27;78;86;2
EMP_47810;4;4;10;62;56;5
EMP_47811;2;3;18;83;67;4
EMP_47812;1;5;9;89;42;5
EMP_47813;1;6;10;-11;57;7
EMP_47814;2;3;14;40;16;4
EMP_47815;1;3;20;81;68;10
EMP_47816;2;4;18;-52;56;6
EMP_47817;1;3;15;-83;48;4
EMP_47818;3;4;21;18;73;4
EMP_47819;0;3;9;15;52;5
EMP_47820;3;3;13;159;60;1
EMP_47821;2;4;11;199;37;4
EMP_47822;1;1;15;-10;3;7
EMP_47823;0;0;12;-87;58;5
EMP_47824;2;1;12;163;64;5
EMP_47825;1;7;22;-69;36;1
EMP_47826;3;1;12;52;65;4
EMP_47827;0;3;18;167;65;5
EMP_47828;2;2;11;193;29;5
EMP_47829;1;3;16;144;42;3
EMP_47830;0;0;12;48;51;7
EMP_47831;3;7;12;-71;88;4
EMP_47832;1;3;10;-44;8;6
EMP_47833;3;4;15;153;28;9
EMP_47834;4;2;12;54;45;4
EMP_47835;1;4;13;144;44;7
EMP_47836;2;4;13;-42;32;3
EMP_47837;5;1;14;-16;44;4
EMP_47838;1;3;16;93;11;7
EMP_47839;1;4;10;16;50;4
EMP_47840;0;6;14;-95;68;8
EMP_47841;2;0;16;47;30;8
EMP_47842;3;4;14;-77;22;6
EMP_47843;1;6;10;-76;94;8
EMP_47844;0;2;16;135;10;9
EMP_47845;0;3;10;173;42;3
EMP_47846;3;1;17;195;51;1
EMP_47847;1;1;9;114;0;11
EMP_47848;1;3;14;17;2;2
EMP_47849;0;1;21;-26;54;4
EMP_47850;3;3;13;48;97;5
EMP_47851;2;2;18;-17;99;5
EMP_47852;1;4;8;147;90;7
EMP_47853;1;3;9;-68;7;8
EMP_47854;1;3;11;171;4;6
EMP_47855;4;5;16;-62;98;6
EMP_47856;0;2;23;86;87;6
EMP_47857;2;0;11;50;44;5
EMP_47858;3;6;9;-65;1;6
EMP_47859;3;2;15;14;59;3
EMP_47860;2;4;20;139;9;4
EMP_47861;2;2;20;-33;85;3
EMP_47862;4;2;17;105;13;4
EMP_47863;1;4;23;102;88;2
EMP_47864;2;1;12;167;57;6
EMP_47865;3;2;9;43;66;3
EMP_47866;3;4;13;190;63;6
EMP_47867;1;2;14;153;52;4
EMP_47868;3;2;12;148;26;9
EMP_47869;1;5;14;165;76;8
EMP_47870;2;6;14;15;49;5
EMP_47871;1;2;15;-53;29;8
EMP_47872;3;4;14;-27;19;5
EMP_47873;2;4;16;-32;34;1
EMP_47874;0;2;14;-73;94;3
EMP_47875;3;1;17;90;82;5
EMP_47876;3;4;10;172;80;6
EMP_47877;1;2;20;6;68;4
EMP_47878;2;6;23;-39;64;8
EMP_47879;6;4;15;149;27;5
EMP_47880;2;3;14;103;91;6
EMP_47881;2;1;22;45;46;7
EMP_47882;2;5;18;-32;85;4
EMP_47883;0;1;9;-65;78;6
EMP_47884;1;3;14;12;10;8
EMP_47885;2;3;19;57;10;4
EMP_47886;0;1;10;102;66;5
EMP_47887;0;4;13;79;95;7
EMP_47888;4;10;14;89;40;7
EMP_47889;6;4;18;-52;30;1
EMP_47890;2;6;16;-56;93;6
EMP_47891;4;3;17;131;36;9
EMP_47892;2;6;17;-45;99;6
EMP_47893;3;2;10;164;5;5
EMP_47894;3;4;15;120;48;6
EMP_47895;1;3;12;9;57;4
EMP_47896;1;0;14;98;41;3
EMP_47897;6;5;14;46;80;4
EMP_47898;3;3;12;54;44;3
EMP_47899;1;6;13;-95;97;8
EMP_47900;1;1;18;-18;4;3
EMP_47901;3;3;9;180;27;2
EMP_47902;5;5;13;-71;31;5
EMP_47903;2;1;13;-13;66;7
EMP_47904;2;2;9;59;47;10
EMP_47905;3;3;15;-67;59;5
EMP_47906;1;5;14;181;54;2
EMP_47907;3;0;20;167;71;1
EMP_47908;1;2;15;-67;96;6
EMP_47909;2;4;19;159;75;6
EMP_47910;2;1;17;-72;82;1
EMP_47911;2;2;18;130;19;2
EMP_47912;2;3;10;99;82;4
EMP_47913;0;4;17;5;51;7
EMP_47914;0;2;12;170;35;4
EMP_47915;2;3;13;43;93;4
EMP_47916;0;2;17;-46;46;5
EMP_47917;5;5;25;154;35;5
EMP_47918;0;3;21;172;36;1
EMP_47919;1;4;17;103;32;5
EMP_47920;1;3;20;102;78;5
EMP_47921;1;1;12;18;94;6
EMP_47922;1;2;13;-23;100;4
EMP_47923;2;4;15;-75;97;5
EMP_47924;2;3;20;134;26;4
EMP_47925;1;0;11;64;82;6
EMP_47926;1;1;10;-50;2;4
EMP_47927;4;0;13;110;37;5
EMP_47928;4;1;21;139;75;5
EMP_47929;2;2;10;49;54;2
EMP_47930;2;2;21;-40;1;8
EMP_47931;1;4;20;-87;58;7
EMP_47932;2;3;21;26;53;5
EMP_47933;0;3;20;-28;17;7
EMP_47934;4;3;14;-68;86;3
EMP_47935;2;6;15;157;59;4
EMP_47936;3;5;12;-38;49;4
EMP_47937;3;3;14;-72;65;8
EMP_47938;0;4;8;24;11;5
EMP_47939;3;5;15;169;77;5
EMP_47940;2;0;16;-95;100;5
EMP_47941;3;5;19;-48;17;6
EMP_47942;0;5;19;53;39;7
EMP_47943;0;8;16;77;26;7
EMP_47944;2;2;9;5;5;4
EMP_47945;4;2;12;-48;36;2
EMP_47946;0;3;8;74;39;5
EMP_47947;3;1;17;112;37;4
EMP_47948;2;3;12;-44;58;1
EMP_47949;3;2;10;37;21;6
EMP_47950;3;2;14;70;59;7
EMP_47951;4;1;12;59;66;4
EMP_47952;2;0;12;63;80;4
EMP_47953;3;6;12;92;71;11
EMP_47954;2;3;11;174;25;6
EMP_47955;2;3;16;-62;84;0
EMP_47956;2;5;23;-55;63;5
EMP_47957;1;3;18;172;83;9
EMP_47958;2;6;25;153;75;10
EMP_47959;1;1;10;55;21;10
EMP_47960;1;3;14;69;27;0
EMP_47961;0;1;22;-68;69;4
EMP_47962;2;1;17;165;78;1
EMP_47963;2;5;14;18;56;6
EMP_47964;1;1;12;84;3;4
EMP_47965;0;1;14;147;24;3
EMP_47966;3;3;19;132;14;4
EMP_47967;1;7;18;-59;23;5
EMP_47968;1;3;10;117;6;5
EMP_47969;2;4;12;-18;14;3
EMP_47970;3;4;19;-85;15;5
EMP_47971;0;0;11;25;25;9
EMP_47972;5;2;16;186;62;2
EMP_47973;2;2;15;74;37;6
EMP_47974;2;1;12;148;17;4
EMP_47975;1;3;24;46;48;2
EMP_47976;1;2;19;132;48;7
EMP_47977;2;2;21;-85;25;5
EMP_47978;2;1;19;109;56;2
EMP_47979;1;0;13;97;71;6
EMP_47980;2;0;13;-5;71;5
EMP_47981;3;5;8;144;31;10
EMP_47982;2;4;14;157;94;5
EMP_47983;1;2;13;65;62;4
EMP_47984;1;3;13;141;7;4
EMP_47985;3;4;17;115;31;3
EMP_47986;1;4;17;41;36;5
EMP_47987;2;2;18;-93;86;5
EMP_47988;1;3;13;80;58;4
EMP_47989;1;3;12;11;31;0
EMP_47990;4;3;14;-66;74;7
EMP_47991;1;3;22;73;31;6
EMP_47992;1;4;13;-75;61;8
EMP_47993;2;1;11;45;30;3
EMP_47994;0;4;14;-79;84;3
EMP_47995;2;5;11;17;47;7
EMP_47996;2;3;13;135;55;7
EMP_47997;2;6;15;36;74;2
EMP_47998;1;2;14;152;22;7
EMP_47999;1;4;16;108;68;5
EMP_48000;1;3;15;132;47;6
EMP_48001;1;3;20;26;95;5
EMP_48002;3;4;15;-27;24;4
EMP_48003;1;2;7;-99;87;3
EMP_48004;3;5;26;94;70;4
EMP_48005;3;5;11;133;76;3
EMP_48006;1;4;21;11;19;4
EMP_48007;1;4;20;-19;84;2
EMP_48008;1;5;19;-49;66;4
EMP_48009;2;5;18;132;33;5
EMP_48010;2;5;13;173;69;6
EMP_48011;2;6;15;94;0;1
EMP_48012;1;4;15;124;31;11
EMP_48013;0;3;16;-59;63;6
EMP_48014;4;2;12;108;64;3
EMP_48015;2;1;24;147;15;8
EMP_48016;2;3;12;185;34;2
EMP_48017;2;3;15;173;58;6
EMP_48018;2;1;7;-92;28;7
EMP_48019;3;2;17;144;7;2
EMP_48020;1;2;15;116;84;0
EMP_48021;2;1;16;95;28;3
EMP_48022;1;3;23;-42;69;8
EMP_48023;1;5;13;-18;56;4
EMP_48024;0;3;15;158;69;3
EMP_48025;2;4;10;-51;99;3
EMP_48026;3;6;10;99;33;2
EMP_48027;3;6;22;169;4;10
EMP_48028;1;1;12;101;56;6
EMP_48029;1;3;17;182;76;5
EMP_48030;3;2;13;15;33;4
EMP_48031;0;1;16;-36;81;4
EMP_48032;2;2;12;81;2;7
EMP_48033;2;2;16;172;85;2
EMP_48034;4;3;17;-14;34;5
EMP_48035;2;2;16;67;36;6
EMP_48036;0;4;19;-86;42;11
EMP_48037;1;2;18;0;73;7
EMP_48038;1;4;22;188;80;2
EMP_48039;3;5;16;184;26;5
EMP_48040;4;6;20;85;50;5
EMP_48041;3;2;16;27;26;10
EMP_48042;1;4;8;-58;86;5
EMP_48043;1;4;19;18;19;2
EMP_48044;1;2;20;-66;10;6
EMP_48045;2;1;15;115;46;8
EMP_48046;2;4;22;20;98;5
EMP_48047;1;3;12;40;91;6
EMP_48048;1;5;8;20;19;5
EMP_48049;2;4;12;40;9;6
EMP_48050;3;6;15;179;81;6
EMP_48051;2;3;20;155;45;6
EMP_48052;2;1;13;158;10;5
EMP_48053;3;1;16;89;15;7
EMP_48054;2;4;14;6;54;5
EMP_48055;2;3;14;185;24;5
EMP_48056;3;2;12;157;76;3
EMP_48057;2;2;20;13;83;4
EMP_48058;4;3;14;47;43;2
EMP_48059;1;6;11;-80;90;3
EMP_48060;3;2;12;15;74;7
EMP_48061;0;0;21;17;36;0
EMP_48062;0;3;13;187;21;8
EMP_48063;2;6;15;55;96;6
EMP_48064;0;4;15;179;68;8
EMP_48065;2;3;21;173;78;6
EMP_48066;2;9;14;71;27;4
EMP_48067;2;4;11;168;55;3
EMP_48068;4;5;16;-88;45;10
EMP_48069;1;2;16;-71;57;5
EMP_48070;3;3;24;-86;51;9
EMP_48071;1;5;7;170;99;12
EMP_48072;0;2;17;127;5;11
EMP_48073;1;2;13;-15;90;7
EMP_48074;5;5;16;-27;18;9
EMP_48075;2;2;21;-9;62;8
EMP_48076;1;3;8;-87;15;2
EMP_48077;1;2;18;183;9;5
EMP_48078;3;1;18;160;37;9
EMP_48079;2;2;18;4;94;12
EMP_48080;2;3;21;124;58;3
EMP_48081;1;2;16;1;92;1
EMP_48082;3;2;19;-70;74;4
EMP_48083;2;2;7;-11;39;6
EMP_48084;1;1;11;164;81;7
EMP_48085;3;5;21;198;29;6
EMP_48086;2;4;10;38;47;3
EMP_48087;3;8;21;-88;7;3
EMP_48088;2;3;9;62;26;2
EMP_48089;1;2;13;168;83;9
EMP_48090;4;2;15;-58;25;4
EMP_48091;1;4;13;132;32;6
EMP_48092;1;2;19;43;99;6
EMP_48093;4;2;9;82;40;4
EMP_48094;1;3;12;111;27;2
EMP_48095;1;5;11;-54;80;2
EMP_48096;3;2;15;180;53;5
EMP_48097;3;1;10;31;82;3
EMP_48098;2;6;22;96;39;8
EMP_48099;0;5;15;-66;95;7
EMP_48100;2;0;24;135;5;6
EMP_48101;6;6;16;178;52;1
EMP_48102;1;3;14;-21;55;6
EMP_48103;1;3;17;160;98;4
EMP_48104;3;4;20;-46;63;4
EMP_48105;4;5;14;136;50;5
EMP_48106;2;0;22;-11;41;5
EMP_48107;1;1;14;-4;7;4
EMP_48108;1;2;7;-1;8;4
EMP_48109;0;0;13;-28;53;6
EMP_48110;2;4;22;89;11;2
EMP_48111;3;3;14;98;52;3
EMP_48112;0;1;13;-35;55;4
EMP_48113;4;3;10;95;26;8
EMP_48114;0;6;14;71;26;4
EMP_48115;1;1;18;124;65;5
EMP_48116;1;5;15;34;37;5
EMP_48117;3;1;9;-81;89;7
EMP_48118;2;6;15;-49;91;9
EMP_48119;2;4;16;80;70;5
EMP_48120;2;5;19;74;2;4
EMP_48121;0;2;22;-76;50;7
EMP_48122;4;2;11;-28;49;6
EMP_48123;2;5;19;52;16;10
EMP_48124;3;3;14;46;80;6
EMP_48125;1;3;10;-79;83;8
EMP_48126;1;3;14;95;10;7
EMP_48127;0;1;17;94;37;2
EMP_48128;2;1;15;-9;23;7
EMP_48129;2;4;18;-78;50;4
EMP_48130;1;2;21;3;31;3
EMP_48131;1;1;17;124;1;3
EMP_48132;2;2;17;192;9;7
EMP_48133;0;2;12;-9;68;3
EMP_48134;2;1;12;12;25;8
EMP_48135;0;6;14;156;75;4
EMP_48136;3;1;13;168;43;3
EMP_48137;2;0;14;-85;9;7
EMP_48138;1;3;10;179;6;3
EMP_48139;2;6;19;-9;30;2
EMP_48140;1;4;15;53;24;4
EMP_48141;1;1;22;138;92;10
EMP_48142;1;1;13;-23;93;5
EMP_48143;0;2;10;110;89;3
EMP_48144;2;4;14;97;52;5
EMP_48145;4;4;21;130;60;4
EMP_48146;4;5;23;-39;52;3
EMP_48147;2;4;11;-66;72;8
EMP_48148;2;6;14;194;68;6
EMP_48149;1;5;11;29;39;4
EMP_48150;0;2;18;-27;49;4
EMP_48151;1;0;12;-65;17;6
EMP_48152;0;7;16;-2;99;2
EMP_48153;1;6;18;54;91;8
EMP_48154;2;2;19;-93;78;3
EMP_48155;2;4;25;-11;11;5
EMP_48156;4;7;15;-24;27;4
EMP_48157;1;4;8;50;65;3
EMP_48158;2;4;18;70;37;4
EMP_48159;1;5;17;83;47;4
EMP_48160;1;5;9;-16;69;5
EMP_48161;1;4;25;33;22;7
EMP_48162;2;4;17;184;88;6
EMP_48163;0;4;13;65;31;4
EMP_48164;0;3;13;157;20;8
EMP_48165;4;3;23;-42;30;7
EMP_48166;2;3;21;-88;4;7
EMP_48167;4;3;17;9;6;3
EMP_48168;3;1;13;143;32;7
EMP_48169;2;3;17;1;91;8
EMP_48170;2;4;15;-14;26;9
EMP_48171;0;3;13;6;26;6
EMP_48172;3;5;18;61;81;4
EMP_48173;2;0;16;21;22;4
EMP_48174;2;1;21;29;89;6
EMP_48175;1;8;16;-51;38;4
EMP_48176;0;6;14;-65;12;4
EMP_48177;0;1;13;193;31;9
EMP_48178;3;6;21;-48;50;2
EMP_48179;0;6;21;141;22;3
EMP_48180;0;4;14;-56;2;9
EMP_48181;2;0;8;42;55;5
EMP_48182;2;2;17;-96;18;7
EMP_48183;1;3;16;168;90;6
EMP_48184;1;1;13;64;16;4
EMP_48185;1;3;17;-57;2;6
EMP_48186;4;3;15;-68;67;7
EMP_48187;1;3;12;-95;36;5
EMP_48188;2;3;11;-74;19;3
EMP_48189;3;2;15;94;24;4
EMP_48190;4;6;13;96;18;6
EMP_48191;2;3;19;174;93;3
EMP_48192;1;0;24;93;42;5
EMP_48193;5;3;15;104;21;2
EMP_48194;4;5;17;-63;14;8
EMP_48195;2;2;10;45;39;7
EMP_48196;3;3;13;-94;94;4
EMP_48197;2;1;12;-64;79;3
EMP_48198;3;3;17;48;93;7
EMP_48199;3;1;14;187;76;4
EMP_48200;1;6;13;134;13;4
EMP_48201;5;2;12;65;42;5
EMP_48202;2;2;12;-1;40;6
EMP_48203;2;1;16;183;70;5
EMP_48204;3;5;19;-55;35;4
EMP_48205;1;4;16;-37;4;5
EMP_48206;1;4;23;-2;76;8
EMP_48207;2;4;22;35;86;5
EMP_48208;4;4;7;199;12;2
EMP_48209;2;1;16;122;65;8
EMP_48210;2;3;13;148;85;9
EMP_48211;3;5;14;180;2;2
EMP_48212;2;3;13;89;53;2
EMP_48213;2;5;12;-6;56;7
EMP_48214;2;4;12;-16;62;3
EMP_48215;2;4;18;169;93;6
EMP_48216;1;0;15;24;94;8
EMP_48217;3;1;21;-12;0;9
EMP_48218;1;5;14;-99;31;3
EMP_48219;0;1;17;119;89;2
EMP_48220;3;4;13;183;66;6
EMP_48221;3;5;21;-8;70;6
EMP_48222;0;2;11;-39;50;2
EMP_48223;3;4;13;8;16;6
EMP_48224;3;3;11;113;40;4
EMP_48225;2;8;11;168;34;10
